route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87,hjan1701-Weekday-2-JA2017-1111100,2427742,"WALNUT HILL via DOWNTOWN",0,330485,870007
87,hjan1701-Weekday-2-JA2017-1111100,2427743,"WALNUT HILL via DOWNTOWN",0,330483,870007
87,hjan1701-Weekday-2-JA2017-1111100,2427744,"WALNUT HILL via DOWNTOWN",0,330485,870007
87,hjan1701-Weekday-2-JA2017-1111100,2427745,"DOWNTOWN",0,330483,870015
87,hjan1701-Weekday-2-JA2017-1111100,2427746,"FAIRMOUNT",1,330483,870018
87,hjan1701-Weekday-2-JA2017-1111100,2427747,"FAIRMOUNT",1,330485,870018
87,hjan1701-Weekday-2-JA2017-1111100,2427748,"FAIRMOUNT via DOWNTOWN",1,330484,870001
87,hjan1701-Weekday-2-JA2017-1111100,2427749,"WALNUT HILL via DOWNTOWN",0,330484,870007
87,hjan1701-Weekday-2-JA2017-1111100,2427750,"FAIRMOUNT via DOWNTOWN",1,330484,870001
87,hjan1701-Weekday-2-JA2017-1111100,2427751,"WALNUT HILL",0,330484,870008
54,hjan1701-Weekday-2-JA2017-1111100,2427752,"KENNEDY PLAZA (PROVIDENCE)",0,330481,540083
54,hjan1701-Weekday-2-JA2017-1111100,2427753,"KENNEDY PLAZA (PROVIDENCE)",0,330484,540083
54,hjan1701-Weekday-2-JA2017-1111100,2427754,"KENNEDY PLAZA (PROVIDENCE)",0,330485,540083
54,hjan1701-Weekday-2-JA2017-1111100,2427755,"WOONSOCKET",1,330483,540080
54,hjan1701-Weekday-2-JA2017-1111100,2427756,"WOONSOCKET",1,330484,540080
54,hjan1701-Weekday-2-JA2017-1111100,2427757,"WOONSOCKET",1,330485,540080
20,hjan1701-Weekday-2-JA2017-1111100,2427758,"KENNEDY PLAZA (PROVIDENCE)",0,330484,200062
20,hjan1701-Weekday-2-JA2017-1111100,2427759,"KENNEDY PLAZA (PROVIDENCE)",0,330483,200062
20,hjan1701-Weekday-2-JA2017-1111100,2427760,"KENNEDY PLAZA (PROVIDENCE)",0,330485,200062
87,hjan1701-Weekday-2-JA2017-1111100,2427761,"DOWNTOWN",0,330485,870015
6,hjan1701-Weekday-2-JA2017-1111100,2427762,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427763,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427764,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330539,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427765,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427766,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427767,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427768,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427769,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427770,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427771,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427772,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427773,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427774,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60027
6,hjan1701-Weekday-2-JA2017-1111100,2427775,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427776,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
6,hjan1701-Weekday-2-JA2017-1111100,2427777,"KENNEDY PLAZA (PROVIDENCE)",0,330540,60026
6,hjan1701-Weekday-2-JA2017-1111100,2427778,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
6,hjan1701-Weekday-2-JA2017-1111100,2427779,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
6,hjan1701-Weekday-2-JA2017-1111100,2427780,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
6,hjan1701-Weekday-2-JA2017-1111100,2427781,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
6,hjan1701-Weekday-2-JA2017-1111100,2427782,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427783,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330539,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427784,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427785,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330539,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427786,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427787,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330539,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427788,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427789,"R. W. PARK ZOO via COLONY HOUSE",1,330539,60035
6,hjan1701-Weekday-2-JA2017-1111100,2427790,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427791,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330540,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427792,"R. W. PARK ZOO via PRAIRIE AVENUE",1,330539,60034
6,hjan1701-Weekday-2-JA2017-1111100,2427793,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427794,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427795,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427796,"COLONY HOUSE via PRAIRIE AVENUE",1,330539,60036
6,hjan1701-Weekday-2-JA2017-1111100,2427797,"KENNEDY PLAZA (PROVIDENCE)",0,330539,60029
18,hjan1701-Weekday-2-JA2017-1111100,2427806,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427807,"KENNEDY PLAZA (PROVIDENCE)",0,330491,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427808,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427809,"KENNEDY PLAZA (PROVIDENCE)",0,330491,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427810,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427811,"KENNEDY PLAZA (PROVIDENCE)",0,330491,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427812,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427813,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427814,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427815,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427816,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427817,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427818,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427819,"KENNEDY PLAZA (PROVIDENCE)",0,330616,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427820,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427821,"KENNEDY PLAZA (PROVIDENCE)",0,330616,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427822,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427823,"KENNEDY PLAZA (PROVIDENCE)",0,330616,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427824,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427825,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427826,"KENNEDY PLAZA (PROVIDENCE)",0,330492,180032
18,hjan1701-Weekday-2-JA2017-1111100,2427827,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427828,"CHESTNUT HILL & DYER (CRANSTON)",1,330491,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427829,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427830,"CHESTNUT HILL & DYER (CRANSTON)",1,330491,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427831,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427832,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427833,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427834,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427835,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427836,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427837,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427838,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427839,"CHESTNUT HILL & DYER (CRANSTON)",1,330616,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427840,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427841,"CHESTNUT HILL & DYER (CRANSTON)",1,330616,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427842,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427843,"CHESTNUT HILL & DYER (CRANSTON)",1,330616,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427844,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427845,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
18,hjan1701-Weekday-2-JA2017-1111100,2427846,"CHESTNUT HILL & DYER (CRANSTON)",1,330492,180033
3,hjan1701-Weekday-2-JA2017-1111100,2427850,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330499,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427851,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330494,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427852,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330495,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427853,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330496,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427854,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330497,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427855,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330499,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427856,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330494,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427857,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330495,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427858,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330496,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427859,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330497,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427860,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330499,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427861,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330494,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427862,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330497,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427863,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330499,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427864,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330494,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427865,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330497,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427866,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330499,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427867,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330494,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427868,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330497,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427869,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330499,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427870,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330494,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427871,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330497,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427872,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330498,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427873,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330514,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427874,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330499,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427875,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330574,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427876,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330494,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427877,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330497,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427878,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330514,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427879,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330499,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427880,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,330497,30063
3,hjan1701-Weekday-2-JA2017-1111100,2427881,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330499,30062
3,hjan1701-Weekday-2-JA2017-1111100,2427882,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427883,"KENNEDY PLAZA (PROVIDENCE)",0,330495,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427884,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427885,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427886,"KENNEDY PLAZA (PROVIDENCE)",0,330496,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427887,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427888,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427889,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427890,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427891,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427892,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30067
3,hjan1701-Weekday-2-JA2017-1111100,2427893,"KENNEDY PLAZA (PROVIDENCE)",0,330498,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427894,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427895,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427896,"KENNEDY PLAZA (PROVIDENCE)",0,330514,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427897,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30065
3,hjan1701-Weekday-2-JA2017-1111100,2427898,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427899,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427900,"KENNEDY PLAZA (PROVIDENCE)",0,330496,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427901,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427902,"KENNEDY PLAZA (PROVIDENCE)",0,330495,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427903,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427904,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427906,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427907,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427908,"KENNEDY PLAZA (PROVIDENCE)",0,330494,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427909,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427910,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30066
3,hjan1701-Weekday-2-JA2017-1111100,2427911,"KENNEDY PLAZA (PROVIDENCE)",0,330514,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427912,"KENNEDY PLAZA (PROVIDENCE)",0,330574,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427913,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427914,"KENNEDY PLAZA (PROVIDENCE)",0,330499,30064
3,hjan1701-Weekday-2-JA2017-1111100,2427915,"KENNEDY PLAZA (PROVIDENCE)",0,330497,30065
30,hjan1701-Weekday-2-JA2017-1111100,2427917,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427918,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427919,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427920,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427921,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427922,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427923,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427924,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427925,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427926,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427927,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427928,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427929,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427930,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427931,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427932,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427933,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427934,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427935,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427936,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427937,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427938,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427939,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427940,"WARWICK MALL via OAKLAWN AVENUE",1,330566,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427941,"WARWICK MALL via OAKLAWN AVENUE",1,330500,300044
30,hjan1701-Weekday-2-JA2017-1111100,2427942,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427943,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427944,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427945,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427946,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427947,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427948,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427949,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427950,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427951,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427952,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427953,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427954,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427955,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427956,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427957,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427958,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427959,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427960,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427961,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427962,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427963,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427964,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427965,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427966,"KENNEDY PLAZA (PROVIDENCE)",0,330500,300043
30,hjan1701-Weekday-2-JA2017-1111100,2427967,"KENNEDY PLAZA (PROVIDENCE)",0,330566,300043
3,hjan1701-Weekday-2-JA2017-1111100,2427969,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,330514,30062
17,hjan1701-Weekday-2-JA2017-1111100,2427973,"KENNEDY PLAZA (PROVIDENCE)",0,330502,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427974,"KENNEDY PLAZA (PROVIDENCE)",0,330504,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427975,"KENNEDY PLAZA (PROVIDENCE)",0,330505,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427976,"KENNEDY PLAZA (PROVIDENCE)",0,330503,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427977,"KENNEDY PLAZA (PROVIDENCE)",0,330501,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427978,"KENNEDY PLAZA (PROVIDENCE)",0,330502,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427979,"KENNEDY PLAZA (PROVIDENCE)",0,330504,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427980,"KENNEDY PLAZA (PROVIDENCE)",0,330505,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427981,"KENNEDY PLAZA (PROVIDENCE)",0,330503,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427982,"KENNEDY PLAZA (PROVIDENCE)",0,330502,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427983,"KENNEDY PLAZA (PROVIDENCE)",0,330505,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427984,"KENNEDY PLAZA (PROVIDENCE)",0,330505,170043
17,hjan1701-Weekday-2-JA2017-1111100,2427985,"KENNEDY PLAZA (PROVIDENCE)",0,330505,170043
19,hjan1701-Weekday-2-JA2017-1111100,2427986,"KENNEDY PLAZA (PROVIDENCE)",0,330502,190073
19,hjan1701-Weekday-2-JA2017-1111100,2427987,"KENNEDY PLAZA (PROVIDENCE)",0,330504,190073
19,hjan1701-Weekday-2-JA2017-1111100,2427988,"KENNEDY PLAZA (PROVIDENCE)",0,330505,190074
19,hjan1701-Weekday-2-JA2017-1111100,2427989,"KENNEDY PLAZA (PROVIDENCE)",0,330503,190074
19,hjan1701-Weekday-2-JA2017-1111100,2427990,"KENNEDY PLAZA (PROVIDENCE)",0,330501,190073
19,hjan1701-Weekday-2-JA2017-1111100,2427991,"KENNEDY PLAZA (PROVIDENCE)",0,330502,190073
19,hjan1701-Weekday-2-JA2017-1111100,2427992,"KENNEDY PLAZA (PROVIDENCE)",0,330504,190073
19,hjan1701-Weekday-2-JA2017-1111100,2427993,"KENNEDY PLAZA (PROVIDENCE)",0,330505,190073
